sent,level
常連客は「30年以上通ってきたので本当に寂しいです」などと話していました。,3.5
電車で通勤・通学する人たちを悩ませている痴漢の被害。,3.5
サイトを作ったのは社員３人のベンチャー企業「キュカ」です。,3.5
音を出したり警察に通報したりするような機能はあえて付けませんでした。,3.5
開始から１か月で通報したり閲覧したりした利用者はおよそ３万人。,3.5
これらの情報は、それぞれのホームページで確認できます。,3.5
この病気にかかったスギは表面にできる特有の溝で見分けることができます。,3.5
判決で、東京地方裁判所の永渕健一裁判長は３人全員に無罪を言い渡しました。,3.5
東京電力の旧経営陣３人は堅い表情で法廷に入り、弁護士の隣に並んで座りました。,3.5
ラグビーワールドカップ日本大会はアジアで初めて開催される大会です。,3.5
そして、同じヨーロッパ勢のアイルランドが初めて１位になって大会を迎えます。,3.5
こうした世界の強豪たちの争いに日本代表がどこまで食い込めるのかも注目です。,3.5
ラグビーワールドカップ日本大会が20日、開幕します。,3.5
有楽町駅前の会場は、大会の48試合すべてを生中継するということです。,3.5
消費税率の引き上げまであと１週間になりました。,3.5
すべての未来の世代の目はあなた方に向けられています。,3.5
しかし、その後の釜石のラグビーは低迷期が続きます。,3.5
この後、同席した茂木外務大臣が記者会見し、合意内容を明らかにしました。,3.5
大阪・守口市の男性が卵から育て、ことし６月に羽化しました。,3.5
今も５人の行方がわからなくなっています。,3.5
現地では朝早くから慰霊碑の前で手を合わせる登山者の姿も見られました。,3.5
金品の返還を申し出たが、厳しい態度で拒まれた。,3.5
葬儀には役場のＯＢなど、多くの地元の人たちが参列したということです。,3.5
星稜高校は１対３で敗れ、奥川投手は高校最後の試合となりました。,3.5
これまでと違って野球が仕事になるので、覚悟が必要だと思う。,3.5
消費税率の引き上げに伴ってタクシーの運賃は、10円単位で値上げされます。,3.5
引き上げられるのは１日の午前０時です。,3.5
電気・ガス料金は、法律に基づいた経過措置が適用されます。,3.5
こうした場合、消費税率は８％のままで据え置かれます。,3.5
ＡＩ＝人工知能が天体観測の常識を変えるかもしれません。,3.5
その膨大なデータを解析するのはＡＩ＝人工知能です。,3.5
消費税率は、１日８％から10％に引き上げられました。,3.5
また、江沢民元国家主席、胡錦涛前国家主席ら、引退した指導者の姿も見られました。,3.5
日高市の500万本のヒガンバナは、今月６日ごろまで楽しめるということです。,3.5
左足を大きく上げる投球フォームから160キロを超えるストレートを投げ込みます。,3.5
日本の航空会社のある取り組みが海外のメディアやＳＮＳで注目を集めています。,3.5
カレーの本場インドで日本のカレーが通用するのか、注目を集めています。,3.5
ロシアは、３試合を終えて勝ち点０ですでに敗退が決まっています。,3.5
ボーナスポイントで大きな１ポイントを獲得して勝てたのでほっとしている。,3.5
どの試合も、日本のファンたちによってすばらしい大会になっている。,3.5
逮捕されたのは中国国籍で東京 足立区に住む孫太武容疑者（37）です。,3.5
ドライバーの中国人男女３人もともに逮捕されました。,3.5
会社は「これまでに比べて大幅な伸びで、制度開始の影響が大きい」と話しています。,3.5
こうした中で「つながらない権利」を取り入れた企業も出始めています。,3.5
その結果、従業員のやる気向上につながり、売り上げは４割増えたということです。,3.5
今後の台風の情報に注意し、早めの備えを心がけてください。,3.5
吉野さんは、大阪府吹田市出身で71歳。,3.5
気象庁によりますと大型で猛烈な台風19号は、小笠原近海を北へ進んでいます。,3.5
今後の台風の情報に注意し、早めの備えを心がけてください。,3.5
日本政府観光局のコールセンターの電話番号は050-3816-2787です。,3.5
キックを積極的に使う新たな戦術の導入やフィジカルやフィットネスの徹底的な強化。,3.5
